,Company,Product,Total State Complaints
29194,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,5
29195,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,50
29196,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,6
29197,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,12
29198,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,3
29199,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,1
29200,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,12
29201,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,6
29202,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29203,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29204,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,8
29205,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29206,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,1
29207,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,9
29208,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29209,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,14
29210,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,2
29211,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,1
29212,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29213,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,7
29214,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29215,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,2
29216,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29217,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,1
29218,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29219,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29220,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29221,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29222,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,3
29223,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29224,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29225,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,7
29226,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,2
29227,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,3
29228,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29229,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29230,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29231,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29232,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29233,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29234,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29235,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,1
29236,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29237,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29238,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29239,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29240,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29241,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29242,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29243,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29244,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29245,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29246,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29247,"BANK OF AMERICA, NATIONAL ASSOCIATION",Money transfers,0
29248,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,6
29249,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29250,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,4
29251,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,5
29252,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29253,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,3
29254,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,3
29255,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,3
29256,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29257,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,3
29258,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,3
29259,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,13
29260,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29261,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,3
29262,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,1
29263,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29264,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,1
29265,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,2
29266,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29267,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29268,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,3
29269,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,1
29270,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,1
29271,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,2
29272,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,1
29273,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,6
29274,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29275,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29276,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29277,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,1
29278,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29279,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,1
29280,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29281,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29282,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29283,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,1
29284,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29285,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29286,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,1
29287,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29288,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29289,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,1
29290,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29291,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29292,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29293,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29294,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29295,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29296,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29297,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29298,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29299,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29300,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29301,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29302,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,1
29303,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29304,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29305,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29306,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29307,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29308,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29309,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29310,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29311,"BANK OF AMERICA, NATIONAL ASSOCIATION",Other financial service,0
29312,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,1
29313,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29314,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,1
29315,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,2
29316,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,1
29317,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,1
29318,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29319,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,2
29320,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29321,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29322,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29323,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,3
29324,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29325,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29326,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29327,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29328,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29329,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29330,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29331,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29332,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29333,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29334,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29335,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29336,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29337,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29338,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29339,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29340,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29341,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,1
29342,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29343,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
29344,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,1
29345,"BANK OF AMERICA, NATIONAL ASSOCIATION",Payday loan,0
